Date,Region,T2M,PRCP,n_cells,Month,T2M_CLIM,PRCP_CLIM,T2M_DEV,PRCP_DEV
2013-02,Sabah,24.331923076923076,179.73999999999998,26,2,24.261072874493927,186.63192307692307,0.07085020242914908,-6.891923076923092
2013-02,Sarawak,24.49111111111111,423.96066666666667,45,2,24.43101754385965,296.72564912280706,0.0600935672514602,127.23501754385961
2013-02,West,25.18648148148148,270.1237037037037,54,2,25.40071150097466,132.7498148148148,-0.2142300194931792,137.3738888888889
2013-03,Sabah,25.011923076923075,118.87884615384615,26,3,24.738076923076925,188.7356072874494,0.27384615384615074,-69.85676113360324
2013-03,Sarawak,24.89022222222222,234.79222222222222,45,3,24.740116959064327,292.8453216374269,0.15010526315789363,-58.053099415204656
2013-03,West,26.470555555555556,106.32222222222221,54,3,26.113450292397662,193.56920077972708,0.35710526315789437,-87.24697855750487
2013-04,Sabah,25.243846153846157,172.07769230769233,26,4,25.296234817813765,183.34218623481783,-0.05238866396760855,-11.2644939271255
2013-04,Sarawak,25.042,311.3797777777778,45,4,25.091649122807016,275.35359064327486,-0.049649122807014834,36.02618713450295
2013-04,West,26.62888888888889,192.92074074074074,54,4,26.754658869395712,207.00399610136452,-0.12576998050682064,-14.083255360623781
2013-05,Sabah,25.265384615384615,219.71653846153848,26,5,25.527773279352225,214.9587854251012,-0.2623886639676094,4.757753036437265
2013-05,Sarawak,25.07933333333333,296.6793333333333,45,5,25.357660818713452,257.14451461988307,-0.278327485380121,39.53481871345025
2013-05,West,26.73611111111111,165.37703703703704,54,5,26.95648148148148,206.06769980506823,-0.2203703703703681,-40.69066276803119
2013-06,Sabah,24.940384615384616,175.01576923076922,26,6,25.01338056680162,217.84076923076924,-0.07299595141700266,-42.82500000000002
2013-06,Sarawak,25.02688888888889,120.44088888888889,45,6,24.945438596491226,255.94715789473685,0.08145029239766544,-135.50626900584797
2013-06,West,26.416296296296295,106.35648148148148,54,6,26.466929824561404,179.27282651072125,-0.05063352826510936,-72.91634502923976
2013-07,Sabah,24.341538461538462,217.75269230769229,26,7,24.722793522267207,230.967955465587,-0.38125506072874416,-13.215263157894725
2013-07,Sarawak,24.263111111111108,207.69088888888888,45,7,24.747520467836257,228.1645730994152,-0.4844093567251484,-20.47368421052633
2013-07,West,25.90222222222222,148.3224074074074,54,7,26.150779727095514,173.29285575048735,-0.2485575048732933,-24.970448343079937
2013-08,Sabah,24.28076923076923,280.65653846153845,26,8,24.812145748987852,235.1907085020243,-0.5313765182186216,45.46582995951414
2013-08,Sarawak,24.40377777777778,267.46799999999996,45,8,24.787122807017543,274.6564561403509,-0.3833450292397629,-7.188456140350922
2013-08,West,25.840925925925927,165.1575925925926,54,8,26.1062865497076,208.81527290448344,-0.2653606237816746,-43.65768031189083
2013-09,Sabah,24.651538461538458,205.2619230769231,26,9,24.87906882591093,232.1035020242915,-0.22753036437247331,-26.84157894736839
2013-09,Sarawak,24.444666666666667,285.79422222222223,45,9,24.835929824561404,260.4023157894737,-0.39126315789473765,25.391906432748556
2013-09,West,25.823333333333334,232.70796296296297,54,9,26.091315789473686,222.2998245614035,-0.2679824561403521,10.408138401559455
2013-10,Sabah,24.401538461538458,257.25615384615384,26,10,24.861983805668018,258.0061943319838,-0.4604453441295604,-0.7500404858299703
2013-10,Sarawak,24.40822222222222,210.18022222222223,45,10,24.769251461988304,320.0159298245614,-0.3610292397660828,-109.83570760233917
2013-10,West,25.727592592592593,293.93296296296296,54,10,26.084298245614036,273.2586257309942,-0.35670565302144297,20.674337231968764
2013-11,Sabah,24.475384615384616,290.87615384615384,26,11,24.811720647773278,272.0273076923077,-0.3363360323886617,18.848846153846125
2013-11,Sarawak,24.365555555555556,311.41488888888887,45,11,24.688573099415205,374.69783625731,-0.323017543859649,-63.282947368421105
2013-11,West,25.691666666666666,353.2953703703704,54,11,25.797300194931772,404.32050682261206,-0.10563352826510553,-51.02513645224167
2013-12,Sabah,24.706153846153846,312.8230769230769,26,12,24.611842105263158,301.9993319838057,0.09431174089068861,10.823744939271194
2013-12,Sarawak,24.363777777777777,584.6777777777778,45,12,24.55195321637427,411.72969590643277,-0.18817543859649177,172.94808187134504
2013-12,West,25.029074074074074,382.9685185185185,54,12,25.295,388.49817738791427,-0.26592592592592723,-5.529658869395746
2014-01,Sabah,23.51423076923077,364.7934615384616,26,1,24.22394736842105,321.44544534412955,-0.7097165991902799,43.34801619433205
2014-01,Sarawak,23.509333333333334,388.09866666666665,45,1,24.37948538011696,424.4135789473684,-0.8701520467836268,-36.314912280701776
2014-01,West,24.226666666666667,140.8612962962963,54,1,25.079463937621835,230.97695906432747,-0.8527972709551683,-90.11566276803117
2014-02,Sabah,23.677307692307693,182.6592307692308,26,2,24.261072874493927,186.63192307692307,-0.5837651821862337,-3.9726923076922844
2014-02,Sarawak,24.084,117.23444444444445,45,2,24.43101754385965,296.72564912280706,-0.3470175438596499,-179.4912046783626
2014-02,West,25.041481481481483,10.686481481481483,54,2,25.40071150097466,132.7498148148148,-0.35923001949317523,-122.06333333333333
2014-03,Sabah,24.486153846153847,77.63269230769231,26,3,24.738076923076925,188.7356072874494,-0.25192307692307736,-111.10291497975709
2014-03,Sarawak,24.635555555555552,155.19511111111112,45,3,24.740116959064327,292.8453216374269,-0.10456140350877519,-137.65021052631576
2014-03,West,26.00925925925926,88.92796296296295,54,3,26.113450292397662,193.56920077972708,-0.10419103313840239,-104.64123781676413
2014-04,Sabah,25.325384615384618,98.57153846153847,26,4,25.296234817813765,183.34218623481783,0.029149797570852343,-84.77064777327936
2014-04,Sarawak,24.853333333333335,211.56933333333336,45,4,25.091649122807016,275.35359064327486,-0.23831578947368115,-63.784257309941495
2014-04,West,26.95,160.6975925925926,54,4,26.754658869395712,207.00399610136452,0.19534113060428737,-46.30640350877192
2014-05,Sabah,25.48730769230769,197.09730769230768,26,5,25.527773279352225,214.9587854251012,-0.04046558704453318,-17.86147773279353
2014-05,Sarawak,25.144666666666666,256.4168888888889,45,5,25.357660818713452,257.14451461988307,-0.21299415204678596,-0.7276257309941911
2014-05,West,27.23333333333333,225.14055555555555,54,5,26.95648148148148,206.06769980506823,0.2768518518518519,19.07285575048732
2014-06,Sabah,25.25923076923077,164.77346153846153,26,6,25.01338056680162,217.84076923076924,0.2458502024291498,-53.06730769230771
2014-06,Sarawak,25.28933333333333,144.41022222222222,45,6,24.945438596491226,255.94715789473685,0.34389473684210614,-111.53693567251463
2014-06,West,26.89814814814815,131.24,54,6,26.466929824561404,179.27282651072125,0.4312183235867444,-48.032826510721236
2014-07,Sabah,24.675769230769234,248.12769230769229,26,7,24.722793522267207,230.967955465587,-0.047024291497972825,17.159736842105275
2014-07,Sarawak,25.03933333333333,102.00600000000001,45,7,24.747520467836257,228.1645730994152,0.2918128654970751,-126.1585730994152
2014-07,West,26.44111111111111,160.79944444444445,54,7,26.150779727095514,173.29285575048735,0.29033138401559455,-12.493411306042901
2014-08,Sabah,24.659615384615385,239.37115384615385,26,8,24.812145748987852,235.1907085020243,-0.15253036437246692,4.180445344129538
2014-08,Sarawak,24.39,358.56533333333334,45,8,24.787122807017543,274.6564561403509,-0.3971228070175421,83.90887719298246
2014-08,West,25.967777777777776,223.33814814814815,54,8,26.1062865497076,208.81527290448344,-0.1385087719298248,14.522875243664714
2014-09,Sabah,24.789615384615384,186.6473076923077,26,9,24.87906882591093,232.1035020242915,-0.08945344129554655,-45.456194331983795
2014-09,Sarawak,24.754222222222225,215.0088888888889,45,9,24.835929824561404,260.4023157894737,-0.08170760233917918,-45.393426900584785
2014-09,West,26.181296296296296,165.17092592592593,54,9,26.091315789473686,222.2998245614035,0.08998050682260939,-57.12889863547758
2014-10,Sabah,24.806153846153848,276.3969230769231,26,10,24.861983805668018,258.0061943319838,-0.05582995951417047,18.39072874493928
2014-10,Sarawak,24.666444444444444,281.96155555555555,45,10,24.769251461988304,320.0159298245614,-0.10280701754386001,-38.05437426900585
2014-10,West,26.19148148148148,274.05777777777774,54,10,26.084298245614036,273.2586257309942,0.10718323586744205,0.7991520467835471
2014-11,Sabah,24.79423076923077,213.2926923076923,26,11,24.811720647773278,272.0273076923077,-0.017489878542509274,-58.73461538461541
2014-11,Sarawak,24.451999999999998,477.8933333333334,45,11,24.688573099415205,374.69783625731,-0.23657309941520666,103.1954970760234
2014-11,West,25.72074074074074,388.84000000000003,54,11,25.797300194931772,404.32050682261206,-0.07655945419103105,-15.480506822612028
2014-12,Sabah,24.470384615384617,332.89076923076925,26,12,24.611842105263158,301.9993319838057,-0.14145748987854034,30.891437246963562
2014-12,Sarawak,24.44311111111111,415.3468888888889,45,12,24.55195321637427,411.72969590643277,-0.10884210526315741,3.6171929824561175
2014-12,West,25.245,557.8366666666667,54,12,25.295,388.49817738791427,-0.05000000000000071,169.33848927875243
2015-01,Sabah,23.915,334.60615384615386,26,1,24.22394736842105,321.44544534412955,-0.30894736842105175,13.160708502024306
2015-01,Sarawak,24.006666666666664,552.5413333333333,45,1,24.37948538011696,424.4135789473684,-0.3728187134502967,128.12775438596492
2015-01,West,24.607407407407408,124.34592592592593,54,1,25.079463937621835,230.97695906432747,-0.4720565302144273,-106.63103313840155
2015-02,Sabah,23.865384615384617,58.341153846153844,26,2,24.261072874493927,186.63192307692307,-0.3956882591093098,-128.29076923076923
2015-02,Sarawak,23.983999999999998,247.9148888888889,45,2,24.43101754385965,296.72564912280706,-0.4470175438596513,-48.81076023391816
2015-02,West,24.86796296296296,65.77222222222223,54,2,25.40071150097466,132.7498148148148,-0.532748538011699,-66.97759259259259
2015-03,Sabah,24.35653846153846,95.43961538461538,26,3,24.738076923076925,188.7356072874494,-0.38153846153846516,-93.29599190283402
2015-03,Sarawak,24.506666666666664,222.28600000000003,45,3,24.740116959064327,292.8453216374269,-0.2334502923976629,-70.55932163742685
2015-03,West,25.949814814814815,117.06074074074074,54,3,26.113450292397662,193.56920077972708,-0.16363547758284724,-76.50846003898634
2015-04,Sabah,25.188846153846153,160.0119230769231,26,4,25.296234817813765,183.34218623481783,-0.10738866396761182,-23.330263157894734
2015-04,Sarawak,24.953555555555557,302.098,45,4,25.091649122807016,275.35359064327486,-0.1380935672514596,26.744409356725157
2015-04,West,26.676296296296297,203.87925925925924,54,4,26.754658869395712,207.00399610136452,-0.0783625730994153,-3.1247368421052784
2015-05,Sabah,25.57038461538462,121.89038461538462,26,5,25.527773279352225,214.9587854251012,0.042611336032393865,-93.0684008097166
2015-05,Sarawak,25.116444444444443,236.11155555555555,45,5,25.357660818713452,257.14451461988307,-0.24121637426900833,-21.032959064327514
2015-05,West,26.96611111111111,150.2074074074074,54,5,26.95648148148148,206.06769980506823,0.00962962962963232,-55.86029239766083
2015-06,Sabah,25.181153846153848,152.39423076923077,26,6,25.01338056680162,217.84076923076924,0.16777327935222885,-65.44653846153847
2015-06,Sarawak,24.952666666666666,230.90133333333333,45,6,24.945438596491226,255.94715789473685,0.007228070175440138,-25.04582456140352
2015-06,West,26.595555555555556,151.92407407407407,54,6,26.466929824561404,179.27282651072125,0.12862573099415187,-27.348752436647175
2015-07,Sabah,25.061153846153847,157.84307692307692,26,7,24.722793522267207,230.967955465587,0.33836032388663995,-73.12487854251009
2015-07,Sarawak,24.94111111111111,141.58622222222223,45,7,24.747520467836257,228.1645730994152,0.19359064327485243,-86.57835087719297
2015-07,West,26.31,117.86055555555556,54,7,26.150779727095514,173.29285575048735,0.15922027290448426,-55.432300194931784
2015-08,Sabah,24.912307692307692,203.82923076923078,26,8,24.812145748987852,235.1907085020243,0.10016194331983996,-31.36147773279353
2015-08,Sarawak,24.824444444444442,181.61133333333333,45,8,24.787122807017543,274.6564561403509,0.0373216374268992,-93.04512280701755
2015-08,West,26.23962962962963,279.5175925925926,54,8,26.1062865497076,208.81527290448344,0.1333430799220281,70.70231968810918
2015-09,Sabah,25.052692307692308,148.8746153846154,26,9,24.87906882591093,232.1035020242915,0.17362348178137665,-83.22888663967609
2015-09,Sarawak,25.015111111111114,98.89044444444444,45,9,24.835929824561404,260.4023157894737,0.17918128654971,-161.51187134502925
2015-09,West,26.23925925925926,169.98,54,9,26.091315789473686,222.2998245614035,0.1479434697855737,-52.31982456140352
2015-10,Sabah,25.111923076923077,169.72307692307692,26,10,24.861983805668018,258.0061943319838,0.24993927125505877,-88.28311740890689
2015-10,Sarawak,25.075111111111113,219.24311111111112,45,10,24.769251461988304,320.0159298245614,0.3058596491228087,-100.77281871345028
2015-10,West,26.391481481481485,219.87962962962962,54,10,26.084298245614036,273.2586257309942,0.30718323586744845,-53.37899610136458
2015-11,Sabah,24.92269230769231,263.3065384615385,26,11,24.811720647773278,272.0273076923077,0.11097165991903069,-8.720769230769235
2015-11,Sarawak,24.68022222222222,502.98822222222225,45,11,24.688573099415205,374.69783625731,-0.008350877192984996,128.29038596491228
2015-11,West,26.05314814814815,372.54481481481486,54,11,25.797300194931772,404.32050682261206,0.255847953216378,-31.775692007797204
2015-12,Sabah,24.99923076923077,229.12,26,12,24.611842105263158,301.9993319838057,0.38738866396761296,-72.87933198380568
2015-12,Sarawak,24.792222222222225,367.91355555555555,45,12,24.55195321637427,411.72969590643277,0.2402690058479564,-43.81614035087722
2015-12,West,25.85462962962963,282.46129629629627,54,12,25.295,388.49817738791427,0.5596296296296295,-106.036881091618
2016-01,Sabah,24.919999999999998,94.91884615384615,26,1,24.22394736842105,321.44544534412955,0.6960526315789473,-226.5265991902834
2016-01,Sarawak,25.052444444444443,286.0288888888889,45,1,24.37948538011696,424.4135789473684,0.6729590643274825,-138.38469005847952
2016-01,West,26.186851851851852,157.9274074074074,54,1,25.079463937621835,230.97695906432747,1.1073879142300171,-73.04955165692007
2016-02,Sabah,25.013846153846153,90.93576923076922,26,2,24.261072874493927,186.63192307692307,0.7527732793522262,-95.69615384615385
2016-02,Sarawak,24.88222222222222,401.65577777777776,45,2,24.43101754385965,296.72564912280706,0.45120467836257205,104.9301286549707
2016-02,West,25.757592592592594,135.0137037037037,54,2,25.40071150097466,132.7498148148148,0.3568810916179359,2.2638888888888857
2016-03,Sabah,25.636153846153846,58.79807692307692,26,3,24.738076923076925,188.7356072874494,0.8980769230769212,-129.9375303643725
2016-03,Sarawak,25.236888888888892,309.7613333333333,45,3,24.740116959064327,292.8453216374269,0.49677192982456475,16.916011695906434
2016-03,West,26.776111111111113,88.91925925925926,54,3,26.113450292397662,193.56920077972708,0.6626608187134515,-104.64994152046782
2016-04,Sabah,26.416153846153847,131.71423076923077,26,4,25.296234817813765,183.34218623481783,1.1199190283400817,-51.627955465587064
2016-04,Sarawak,25.615555555555556,311.03911111111114,45,4,25.091649122807016,275.35359064327486,0.5239064327485394,35.685520467836284
2016-04,West,27.854814814814816,112.83500000000001,54,4,26.754658869395712,207.00399610136452,1.1001559454191039,-94.16899610136451
2016-05,Sabah,26.29615384615385,177.86461538461538,26,5,25.527773279352225,214.9587854251012,0.7683805668016248,-37.094170040485835
2016-05,Sarawak,25.732222222222223,322.36822222222224,45,5,25.357660818713452,257.14451461988307,0.3745614035087712,65.22370760233918
2016-05,West,27.630925925925926,225.52888888888887,54,5,26.95648148148148,206.06769980506823,0.6744444444444468,19.461189083820642
2016-06,Sabah,25.008076923076924,250.485,26,6,25.01338056680162,217.84076923076924,-0.005303643724694496,32.644230769230774
2016-06,Sarawak,24.725333333333335,275.78266666666667,45,6,24.945438596491226,255.94715789473685,-0.22010526315789036,19.835508771929824
2016-06,West,26.44222222222222,189.40148148148148,54,6,26.466929824561404,179.27282651072125,-0.02470760233918412,10.128654970760238
2016-07,Sabah,24.96,233.51384615384615,26,7,24.722793522267207,230.967955465587,0.23720647773279424,2.545890688259135
2016-07,Sarawak,24.83177777777778,240.29155555555556,45,7,24.747520467836257,228.1645730994152,0.08425730994152403,12.126982456140354
2016-07,West,26.240555555555556,199.81925925925927,54,7,26.150779727095514,173.29285575048735,0.0897758284600414,26.52640350877192
2016-08,Sabah,24.90346153846154,204.49076923076925,26,8,24.812145748987852,235.1907085020243,0.09131578947368624,-30.69993927125506
2016-08,Sarawak,25.087555555555557,178.52355555555556,45,8,24.787122807017543,274.6564561403509,0.3004327485380145,-96.13290058479532
2016-08,West,26.295,158.8788888888889,54,8,26.1062865497076,208.81527290448344,0.1887134502924006,-49.93638401559454
2016-09,Sabah,24.66576923076923,249.76615384615386,26,9,24.87906882591093,232.1035020242915,-0.21329959514170227,17.66265182186237
2016-09,Sarawak,24.753777777777778,289.96999999999997,45,9,24.835929824561404,260.4023157894737,-0.08215204678362653,29.567684210526295
2016-09,West,26.10925925925926,204.0775925925926,54,9,26.091315789473686,222.2998245614035,0.017943469785574706,-18.222231968810917
2016-10,Sabah,24.681153846153848,290.5034615384615,26,10,24.861983805668018,258.0061943319838,-0.18082995951417047,32.497267206477716
2016-10,Sarawak,24.753777777777778,324.31066666666663,45,10,24.769251461988304,320.0159298245614,-0.015473684210526528,4.294736842105237
2016-10,West,25.84166666666667,255.87574074074072,54,10,26.084298245614036,273.2586257309942,-0.24263157894736764,-17.382884990253473
2016-11,Sabah,24.910769230769233,244.74615384615385,26,11,24.811720647773278,272.0273076923077,0.09904858299595531,-27.28115384615387
2016-11,Sarawak,24.664444444444445,376.54022222222227,45,11,24.688573099415205,374.69783625731,-0.024128654970759555,1.842385964912296
2016-11,West,25.937592592592594,369.8111111111111,54,11,25.797300194931772,404.32050682261206,0.14029239766082213,-34.509395711500986
2016-12,Sabah,24.606923076923074,320.8134615384615,26,12,24.611842105263158,301.9993319838057,-0.004919028340083287,18.814129554655835
2016-12,Sarawak,24.673111111111112,300.49199999999996,45,12,24.55195321637427,411.72969590643277,0.12115789473684302,-111.2376959064328
2016-12,West,25.31462962962963,406.89814814814815,54,12,25.295,388.49817738791427,0.019629629629626777,18.399970760233884
2017-01,Sabah,24.291923076923077,282.2592307692308,26,1,24.22394736842105,321.44544534412955,0.06797570850202561,-39.18621457489877
2017-01,Sarawak,24.666,349.91977777777777,45,1,24.37948538011696,424.4135789473684,0.2865146198830395,-74.49380116959065
2017-01,West,25.296481481481482,402.8633333333333,54,1,25.079463937621835,230.97695906432747,0.21701754385964733,171.8863742690058
2017-02,Sabah,24.013076923076923,175.71384615384613,26,2,24.261072874493927,186.63192307692307,-0.24799595141700337,-10.918076923076939
2017-02,Sarawak,24.187333333333335,384.89022222222223,45,2,24.43101754385965,296.72564912280706,-0.24368421052631462,88.16457309941518
2017-02,West,25.36537037037037,146.89055555555555,54,2,25.40071150097466,132.7498148148148,-0.03534113060428723,14.140740740740739
2017-03,Sabah,24.444999999999997,231.91269230769234,26,3,24.738076923076925,188.7356072874494,-0.2930769230769279,43.17708502024294
2017-03,Sarawak,24.52711111111111,294.1286666666667,45,3,24.740116959064327,292.8453216374269,-0.21300584795321598,1.283345029239797
2017-03,West,25.912407407407407,208.90814814814814,54,3,26.113450292397662,193.56920077972708,-0.20104288499025458,15.33894736842106
2017-04,Sabah,25.14923076923077,254.62423076923076,26,4,25.296234817813765,183.34218623481783,-0.1470040485829962,71.28204453441293
2017-04,Sarawak,24.953333333333337,284.8211111111111,45,4,25.091649122807016,275.35359064327486,-0.13831578947367973,9.467520467836266
2017-04,West,26.42185185185185,237.29777777777778,54,4,26.754658869395712,207.00399610136452,-0.33280701754386044,30.29378167641326
2017-05,Sabah,25.540769230769232,228.435,26,5,25.527773279352225,214.9587854251012,0.01299595141700749,13.47621457489879
2017-05,Sarawak,25.367555555555555,298.95866666666666,45,5,25.357660818713452,257.14451461988307,0.009894736842102958,41.81415204678359
2017-05,West,26.84351851851852,234.1314814814815,54,5,26.95648148148148,206.06769980506823,-0.11296296296296049,28.06378167641327
2017-06,Sabah,24.763461538461538,254.75653846153847,26,6,25.01338056680162,217.84076923076924,-0.24991902834008073,36.91576923076923
2017-06,Sarawak,24.85488888888889,261.2771111111111,45,6,24.945438596491226,255.94715789473685,-0.09054970760233516,5.329953216374236
2017-06,West,26.538148148148146,157.4914814814815,54,6,26.466929824561404,179.27282651072125,0.0712183235867414,-21.78134502923976
2017-07,Sabah,24.65,191.67961538461537,26,7,24.722793522267207,230.967955465587,-0.07279352226720803,-39.288340080971636
2017-07,Sarawak,24.790666666666667,173.5091111111111,45,7,24.747520467836257,228.1645730994152,0.04314619883041004,-54.6554619883041
2017-07,West,26.088703703703704,176.60814814814816,54,7,26.150779727095514,173.29285575048735,-0.06207602339181051,3.315292397660812
2017-08,Sabah,24.785384615384615,357.43192307692306,26,8,24.812145748987852,235.1907085020243,-0.026761133603237397,122.24121457489875
2017-08,Sarawak,24.55377777777778,438.1051111111111,45,8,24.787122807017543,274.6564561403509,-0.2333450292397643,163.44865497076023
2017-08,West,25.99648148148148,248.81,54,8,26.1062865497076,208.81527290448344,-0.10980506822611957,39.994727095516566
2017-09,Sabah,25.02692307692308,248.6573076923077,26,9,24.87906882591093,232.1035020242915,0.14785425101214855,16.553805668016224
2017-09,Sarawak,24.94022222222222,342.1391111111111,45,9,24.835929824561404,260.4023157894737,0.10429239766081722,81.73679532163743
2017-09,West,26.217037037037038,274.8437037037037,54,9,26.091315789473686,222.2998245614035,0.12572124756335157,52.54387914230017
2017-10,Sabah,24.78576923076923,327.3023076923077,26,10,24.861983805668018,258.0061943319838,-0.07621457489878836,69.29611336032389
2017-10,Sarawak,24.733999999999998,276.836,45,10,24.769251461988304,320.0159298245614,-0.03525146198830598,-43.179929824561384
2017-10,West,26.274074074074072,222.7462962962963,54,10,26.084298245614036,273.2586257309942,0.1897758284600357,-50.512329434697904
2017-11,Sabah,24.87346153846154,248.18192307692306,26,11,24.811720647773278,272.0273076923077,0.06174089068826305,-23.84538461538466
2017-11,Sarawak,24.744444444444444,357.99,45,11,24.688573099415205,374.69783625731,0.05587134502923874,-16.707836257309964
2017-11,West,25.775,483.2,54,11,25.797300194931772,404.32050682261206,-0.022300194931773376,78.87949317738793
2017-12,Sabah,24.569230769230767,481.6357692307692,26,12,24.611842105263158,301.9993319838057,-0.04261133603239031,179.6364372469635
2017-12,Sarawak,24.473777777777777,395.1051111111111,45,12,24.55195321637427,411.72969590643277,-0.07817543859649234,-16.624584795321653
2017-12,West,25.43925925925926,282.2244444444445,54,12,25.295,388.49817738791427,0.14425925925925753,-106.27373294346978
2018-01,Sabah,24.236153846153847,292.7692307692308,26,1,24.22394736842105,321.44544534412955,0.012206477732796372,-28.67621457489878
2018-01,Sarawak,24.325333333333337,419.3173333333333,45,1,24.37948538011696,424.4135789473684,-0.054152046783624286,-5.096245614035126
2018-01,West,24.952962962962964,358.21740740740745,54,1,25.079463937621835,230.97695906432747,-0.126500974658871,127.24044834307998
2018-02,Sabah,24.162307692307692,226.245,26,2,24.261072874493927,186.63192307692307,-0.09876518218623431,39.61307692307693
2018-02,Sarawak,24.168,347.1384444444444,45,2,24.43101754385965,296.72564912280706,-0.26301754385965026,50.41279532163736
2018-02,West,25.178333333333335,86.66425925925925,54,2,25.40071150097466,132.7498148148148,-0.2223781676413239,-46.08555555555556
2018-03,Sabah,24.77269230769231,222.82692307692307,26,3,24.738076923076925,188.7356072874494,0.03461538461538538,34.09131578947367
2018-03,Sarawak,24.595777777777776,329.7688888888889,45,3,24.740116959064327,292.8453216374269,-0.14433918128655066,36.92356725146203
2018-03,West,26.17037037037037,165.235,54,3,26.113450292397662,193.56920077972708,0.05692007797270904,-28.33420077972707
2018-04,Sabah,25.20384615384615,246.89615384615385,26,4,25.296234817813765,183.34218623481783,-0.0923886639676148,63.55396761133602
2018-04,Sarawak,25.008444444444443,363.79644444444443,45,4,25.091649122807016,275.35359064327486,-0.0832046783625735,88.44285380116958
2018-04,West,26.634074074074075,167.8090740740741,54,4,26.754658869395712,207.00399610136452,-0.12058479532163702,-39.19492202729043
2018-05,Sabah,25.531538461538464,193.17153846153846,26,5,25.527773279352225,214.9587854251012,0.0037651821862390022,-21.78724696356275
2018-05,Sarawak,25.103333333333335,358.6335555555556,45,5,25.357660818713452,257.14451461988307,-0.2543274853801165,101.4890409356725
2018-05,West,26.892592592592592,239.48611111111111,54,5,26.95648148148148,206.06769980506823,-0.06388888888888644,33.418411306042884
2018-06,Sabah,25.003846153846155,242.65576923076924,26,6,25.01338056680162,217.84076923076924,-0.009534412955463978,24.814999999999998
2018-06,Sarawak,24.872666666666667,276.57755555555553,45,6,24.945438596491226,255.94715789473685,-0.07277192982455816,20.630397660818687
2018-06,West,26.227777777777778,184.0316666666667,54,6,26.466929824561404,179.27282651072125,-0.23915204678362656,4.75884015594545
2018-07,Sabah,24.663076923076922,185.5046153846154,26,7,24.722793522267207,230.967955465587,-0.059716599190284825,-45.46334008097162
2018-07,Sarawak,24.89,177.7086666666667,45,7,24.747520467836257,228.1645730994152,0.14247953216374398,-50.45590643274852
2018-07,West,25.93925925925926,155.34629629629632,54,7,26.150779727095514,173.29285575048735,-0.21152046783625522,-17.946559454191032
2018-08,Sabah,24.75730769230769,204.73346153846154,26,8,24.812145748987852,235.1907085020243,-0.054838056680161174,-30.457246963562767
2018-08,Sarawak,24.972,132.46733333333333,45,8,24.787122807017543,274.6564561403509,0.18487719298245864,-142.18912280701755
2018-08,West,26.007592592592594,138.67074074074074,54,8,26.1062865497076,208.81527290448344,-0.09869395711500673,-70.1445321637427
2018-09,Sabah,24.63923076923077,215.67000000000002,26,9,24.87906882591093,232.1035020242915,-0.2398380566801599,-16.43350202429147
2018-09,Sarawak,24.54266666666667,222.43377777777778,45,9,24.835929824561404,260.4023157894737,-0.2932631578947351,-37.9685380116959
2018-09,West,25.991666666666667,214.09962962962962,54,9,26.091315789473686,222.2998245614035,-0.0996491228070191,-8.200194931773893
2018-10,Sabah,24.974615384615387,213.37230769230771,26,10,24.861983805668018,258.0061943319838,0.11263157894736864,-44.63388663967609
2018-10,Sarawak,24.673555555555556,361.96288888888887,45,10,24.769251461988304,320.0159298245614,-0.0956959064327485,41.94695906432747
2018-10,West,26.06074074074074,345.7211111111111,54,10,26.084298245614036,273.2586257309942,-0.023557504873295443,72.4624853801169
2018-11,Sabah,24.981923076923074,233.75153846153847,26,11,24.811720647773278,272.0273076923077,0.17020242914979633,-38.27576923076924
2018-11,Sarawak,24.778666666666666,379.6208888888889,45,11,24.688573099415205,374.69783625731,0.09009356725146134,4.923052631578912
2018-11,West,25.921111111111113,335.1611111111111,54,11,25.797300194931772,404.32050682261206,0.12381091617934104,-69.15939571150096
2018-12,Sabah,24.781153846153845,245.8830769230769,26,12,24.611842105263158,301.9993319838057,0.1693117408906879,-56.116255060728776
2018-12,Sarawak,24.593555555555557,398.58733333333333,45,12,24.55195321637427,411.72969590643277,0.04160233918128853,-13.142362573099433
2018-12,West,25.704444444444444,369.3512962962963,54,12,25.295,388.49817738791427,0.4094444444444427,-19.146881091617956
2019-01,Sabah,24.31692307692308,259.75807692307694,26,1,24.22394736842105,321.44544534412955,0.09297570850202774,-61.68736842105261
2019-01,Sarawak,24.69777777777778,328.02955555555553,45,1,24.37948538011696,424.4135789473684,0.3182923976608194,-96.38402339181289
2019-01,West,25.50351851851852,170.29907407407407,54,1,25.079463937621835,230.97695906432747,0.4240545808966836,-60.6778849902534
2019-02,Sabah,24.314230769230768,32.237692307692306,26,2,24.261072874493927,186.63192307692307,0.05315789473684163,-154.39423076923077
2019-02,Sarawak,24.705333333333332,274.71933333333334,45,2,24.43101754385965,296.72564912280706,0.2743157894736825,-22.006315789473717
2019-02,West,25.83555555555556,80.56851851851852,54,2,25.40071150097466,132.7498148148148,0.4348440545808998,-52.181296296296296
2019-03,Sabah,24.577692307692306,155.4523076923077,26,3,24.738076923076925,188.7356072874494,-0.16038461538461846,-33.2832995951417
2019-03,Sarawak,24.894222222222222,166.80955555555556,45,3,24.740116959064327,292.8453216374269,0.15410526315789497,-126.03576608187132
