PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR_SUM,2018,6.5,106.25,123.74,14.81,21.23,30.09,98.87,151.69,241.09,146.06,215.49,172.82,170.99,166.44,1553.32
PRECTOTCORR_SUM,2018,6.5,106.875,152.97,19.29,23.64,34.7,99.58,146.5,226.16,129.01,219.63,182.3,184.66,180.24,1598.68
PRECTOTCORR_SUM,2018,6.5,99.375,160.92,17.95,41.85,116.92,259.76,201.62,248.71,161.92,208.86,233.03,115.97,135.84,1903.35
PRECTOTCORR_SUM,2018,7.0,100.0,151.3,30.46,30.58,97.17,250.0,179.1,245.17,129.95,212.77,296.03,185.95,250.44,2058.92
PRECTOTCORR_SUM,2018,7.0,100.625,137.54,35.85,33.68,99.6,199.36,145.93,174.17,90.26,191.95,274.52,218.81,291.91,1893.58
PRECTOTCORR_SUM,2018,7.0,101.25,113.89,20.79,43.56,84.06,178.9,125.65,168.42,101.07,192.34,245.79,184.47,249.15,1708.09
PRECTOTCORR_SUM,2018,7.0,101.875,130.88,16.4,37.7,72.09,108.34,122.91,158.41,107.28,174.59,244.95,239.61,284.97,1698.13
PRECTOTCORR_SUM,2018,7.0,102.5,123.11,15.35,41.29,69.97,148.17,123.91,166.21,115.58,197.72,267.22,219.74,271.88,1760.15
PRECTOTCORR_SUM,2018,7.0,103.125,152.98,16.04,29.76,71.19,63.61,117.42,153.9,127.92,225.12,232.19,300.29,377.55,1867.97
PRECTOTCORR_SUM,2018,7.0,103.75,159.76,16.69,21.56,62.67,53.61,114.79,161.84,138.24,245.14,209.53,293.45,456.31,1933.59
PRECTOTCORR_SUM,2018,7.0,104.375,137.75,15.98,19.76,51.12,69.3,142.16,201.43,151.85,247.23,188.79,235.45,391.51,1852.33
PRECTOTCORR_SUM,2018,7.0,105.0,128.18,14.31,18.03,45.17,72.95,142.85,207.69,150.45,240.82,190.17,218.62,343.31,1772.55
PRECTOTCORR_SUM,2018,7.0,105.625,94.96,10.2,20.69,29.7,100.41,169.74,261.99,161.65,233.82,167.31,161.04,202.76,1614.27
PRECTOTCORR_SUM,2018,7.0,106.25,93.49,11.21,22.3,28.45,104.04,150.99,266.52,147.36,208.73,173.07,161.23,165.05,1532.44
PRECTOTCORR_SUM,2018,7.0,106.875,118.41,16.57,25.22,30.8,102.68,138.61,263.53,127.95,207.32,174.45,173.61,187.09,1566.24
PRECTOTCORR_SUM,2018,7.0,99.375,162.95,13.56,37.37,88.16,224.3,218.97,327.96,204.96,211.22,251.91,129.97,129.54,2000.87
PRECTOTCORR_SUM,2018,7.5,100.0,185.66,25.36,44.91,100.87,203.48,172.65,222.53,111.57,214.14,314.83,248.76,323.34,2168.1
PRECTOTCORR_SUM,2018,7.5,100.625,142.07,17.05,47.89,111.95,136.92,143.8,187.36,85.04,196.76,259.55,257.13,304.3,1889.82
PRECTOTCORR_SUM,2018,7.5,101.25,101.2,12.0,44.18,76.68,139.01,134.94,175.98,90.44,211.19,335.79,222.32,265.52,1809.25
PRECTOTCORR_SUM,2018,7.5,101.875,90.4,10.51,31.8,61.77,120.6,145.0,177.28,107.82,174.55,323.52,219.83,233.97,1697.05
PRECTOTCORR_SUM,2018,7.5,102.5,97.11,11.66,37.14,57.69,128.77,138.34,173.34,100.93,193.38,359.77,230.74,263.02,1791.89
PRECTOTCORR_SUM,2018,7.5,103.125,100.82,10.09,23.95,55.98,91.16,151.15,181.85,124.02,196.88,245.23,237.7,255.42,1674.25
PRECTOTCORR_SUM,2018,7.5,103.75,103.03,9.11,17.14,45.39,78.69,159.12,203.95,142.29,215.31,201.39,221.49,284.28,1681.19
PRECTOTCORR_SUM,2018,7.5,104.375,93.85,8.66,18.75,40.61,89.66,179.67,244.8,165.64,220.16,187.59,193.01,270.15,1712.55
PRECTOTCORR_SUM,2018,7.5,105.0,81.89,7.52,16.82,34.79,91.76,188.89,251.73,163.78,217.98,182.98,173.68,244.57,1656.39
PRECTOTCORR_SUM,2018,7.5,105.625,67.69,6.24,22.36,31.17,118.38,201.41,301.06,180.6,225.13,173.22,145.19,154.4,1626.85
PRECTOTCORR_SUM,2018,7.5,106.25,67.21,7.97,26.83,30.9,120.4,173.25,318.55,170.97,206.55,185.98,141.89,132.72,1583.22
PRECTOTCORR_SUM,2018,7.5,106.875,88.4,12.57,33.34,31.27,111.15,146.93,325.6,154.52,194.82,175.34,145.21,170.96,1590.11
PRECTOTCORR_SUM,2018,7.5,99.375,213.27,18.56,44.83,102.1,244.77,208.4,281.48,178.72,254.62,302.25,188.31,209.78,2247.09
PRECTOTCORR_SUM,2019,0.5,100.0,294.0,275.49,326.76,255.61,226.55,285.35,113.68,240.17,106.37,355.6,365.87,383.17,3228.62
PRECTOTCORR_SUM,2019,0.5,100.625,238.58,189.34,232.78,256.67,186.48,291.57,90.74,121.32,78.99,236.43,326.07,249.32,2498.29
PRECTOTCORR_SUM,2019,0.5,101.25,206.85,136.94,156.9,253.36,155.83,287.37,87.26,61.28,71.36,210.25,276.99,187.75,2092.14
PRECTOTCORR_SUM,2019,0.5,101.875,199.54,128.21,135.01,230.13,147.16,236.11,97.4,49.11,82.16,216.3,201.53,195.82,1918.48
PRECTOTCORR_SUM,2019,0.5,102.5,202.87,130.34,132.14,229.37,145.17,230.87,98.09,47.98,83.35,214.17,194.69,196.44,1905.48
PRECTOTCORR_SUM,2019,0.5,103.125,192.41,92.62,115.14,205.15,166.5,208.93,95.55,46.4,72.93,202.93,166.43,275.71,1840.7
PRECTOTCORR_SUM,2019,0.5,103.75,220.69,64.6,98.07,180.41,179.36,242.62,91.38,47.09,47.76,176.93,188.14,370.58,1907.63
PRECTOTCORR_SUM,2019,0.5,104.375,167.9,64.13,69.73,132.28,183.37,313.65,84.68,50.39,41.4,163.47,163.27,432.11,1866.38
PRECTOTCORR_SUM,2019,0.5,105.0,148.5,61.75,67.38,147.31,179.28,348.11,87.42,50.41,40.65,164.25,184.65,409.37,1889.08
PRECTOTCORR_SUM,2019,0.5,105.625,137.72,61.36,40.24,79.93,130.95,245.47,64.08,46.44,42.47,137.2,174.5,288.79,1449.15
PRECTOTCORR_SUM,2019,0.5,106.25,158.27,60.82,31.62,68.68,100.19,175.63,58.1,39.67,45.08,139.37,151.55,241.44,1270.42
PRECTOTCORR_SUM,2019,0.5,106.875,188.96,67.22,32.62,76.32,97.78,202.38,68.94,45.94,60.03,176.69,121.39,294.22,1432.49
PRECTOTCORR_SUM,2019,0.5,99.375,332.23,321.58,355.03,249.89,232.93,302.45,145.05,318.67,131.71,498.29,389.1,514.08,3791.01
PRECTOTCORR_SUM,2019,1.0,100.0,285.61,249.62,309.49,270.95,243.15,297.58,113.03,279.76,110.62,456.33,376.89,409.52,3402.55
PRECTOTCORR_SUM,2019,1.0,100.625,222.34,163.8,200.98,263.67,186.07,312.1,93.35,133.0,80.61,301.81,319.64,263.72,2541.09
PRECTOTCORR_SUM,2019,1.0,101.25,179.07,107.85,135.46,244.49,147.9,328.91,88.89,61.02,69.69,231.94,265.32,191.75,2052.29
PRECTOTCORR_SUM,2019,1.0,101.875,155.87,87.39,122.7,217.74,147.95,299.14,95.89,51.48,75.08,225.91,206.77,212.39,1898.31
PRECTOTCORR_SUM,2019,1.0,102.5,157.18,88.65,121.94,213.38,146.95,291.12,97.52,51.33,76.86,227.25,194.63,215.86,1882.67
PRECTOTCORR_SUM,2019,1.0,103.125,141.2,54.04,109.82,196.64,175.77,242.96,97.03,49.15,70.68,219.93,176.24,302.08,1835.54
PRECTOTCORR_SUM,2019,1.0,103.75,169.32,37.74,96.21,191.36,175.82,234.53,94.9,50.19,56.78,191.63,209.22,374.93,1882.63
PRECTOTCORR_SUM,2019,1.0,104.375,133.34,36.17,65.3,154.7,167.43,264.43,92.91,55.05,48.95,165.9,176.56,364.67,1725.41
PRECTOTCORR_SUM,2019,1.0,105.0,122.26,38.59,63.79,152.91,162.08,286.77,90.24,54.94,51.31,169.58,175.97,363.81,1732.25
PRECTOTCORR_SUM,2019,1.0,105.625,121.27,43.39,32.55,74.29,107.84,183.48,63.65,50.04,48.66,137.75,141.55,253.98,1258.45
PRECTOTCORR_SUM,2019,1.0,106.25,143.43,46.08,26.97,64.0,78.61,155.63,55.39,42.81,49.86,144.65,128.24,233.26,1168.93
PRECTOTCORR_SUM,2019,1.0,106.875,175.41,49.32,28.18,71.92,84.7,185.03,70.22,47.95,60.36,179.83,115.82,301.82,1370.56
PRECTOTCORR_SUM,2019,1.0,99.375,321.51,289.17,371.49,269.37,265.5,306.64,128.62,372.4,133.36,563.92,408.5,509.17,3939.65
PRECTOTCORR_SUM,2019,1.5,100.0,281.41,243.25,300.15,269.71,257.48,297.89,118.46,304.54,121.19,526.2,370.59,439.2,3530.07
PRECTOTCORR_SUM,2019,1.5,100.625,215.53,157.63,191.26,259.35,189.92,321.67,104.33,154.2,93.71,377.6,298.07,292.81,2656.08
PRECTOTCORR_SUM,2019,1.5,101.25,160.27,94.8,127.25,223.01,135.39,363.02,100.77,71.51,79.73,273.28,228.36,206.07,2063.46
PRECTOTCORR_SUM,2019,1.5,101.875,126.55,64.15,115.13,189.07,128.8,356.03,104.6,58.53,79.2,237.97,182.92,221.73,1864.68
PRECTOTCORR_SUM,2019,1.5,102.5,124.24,62.59,115.05,187.49,133.83,348.27,106.13,59.14,80.76,246.31,172.19,229.77,1865.77
PRECTOTCORR_SUM,2019,1.5,103.125,107.46,36.31,111.56,184.99,177.97,273.29,106.91,57.07,77.67,236.6,173.81,319.54,1863.18
PRECTOTCORR_SUM,2019,1.5,103.75,123.79,29.64,102.73,190.53,185.43,224.37,100.94,56.42,78.54,218.98,205.33,397.76,1914.46
PRECTOTCORR_SUM,2019,1.5,104.375,119.75,28.8,66.56,164.23,151.94,219.0,93.57,60.06,77.12,180.85,187.27,335.31,1684.46
PRECTOTCORR_SUM,2019,1.5,105.0,112.86,33.98,63.68,143.42,150.91,216.62,88.69,60.89,83.31,184.78,175.51,354.5,1669.15
PRECTOTCORR_SUM,2019,1.5,105.625,114.0,34.73,29.16,77.86,91.55,150.91,65.61,55.92,70.69,142.55,133.63,229.67,1196.28
PRECTOTCORR_SUM,2019,1.5,106.25,127.67,37.11,25.59,66.96,66.1,143.29,57.69,47.88,64.14,148.63,120.31,232.48,1137.85
PRECTOTCORR_SUM,2019,1.5,106.875,158.87,38.52,27.29,76.01,75.37,166.76,75.5,49.85,63.58,175.23,120.38,305.86,1333.22
PRECTOTCORR_SUM,2019,1.5,99.375,314.79,281.59,359.52,265.83,282.64,301.18,128.12,384.07,138.99,599.32,397.24,522.06,3975.35
PRECTOTCORR_SUM,2019,2.0,100.0,259.17,221.88,270.71,241.68,263.66,273.14,118.33,279.85,136.55,529.06,335.95,433.61,3363.59
PRECTOTCORR_SUM,2019,2.0,100.625,213.57,153.73,180.28,241.66,192.9,301.31,110.41,155.5,111.94,423.0,269.3,312.06,2665.66
PRECTOTCORR_SUM,2019,2.0,101.25,157.35,96.92,126.22,210.03,133.5,372.08,114.42,85.84,95.54,334.46,201.06,229.52,2156.94
PRECTOTCORR_SUM,2019,2.0,101.875,115.33,58.43,109.66,164.67,108.37,390.71,115.58,70.92,88.27,257.41,164.07,231.36,1874.78
PRECTOTCORR_SUM,2019,2.0,102.5,115.68,59.23,112.01,170.43,119.77,380.42,117.36,71.73,90.11,274.69,160.39,242.64,1914.46
PRECTOTCORR_SUM,2019,2.0,103.125,101.22,34.38,110.06,161.29,160.21,287.62,119.74,73.97,87.96,239.46,186.75,348.58,1911.24
PRECTOTCORR_SUM,2019,2.0,103.75,109.27,28.23,101.05,171.77,181.37,220.25,115.25,74.29,100.28,224.87,218.65,448.32,1993.6
PRECTOTCORR_SUM,2019,2.0,104.375,118.43,31.35,63.68,150.34,146.41,201.12,92.77,68.78,114.15,191.35,198.41,378.06,1754.85
PRECTOTCORR_SUM,2019,2.0,105.0,115.64,31.41,53.36,145.7,142.23,199.29,92.73,71.33,116.33,183.38,192.35,367.28,1711.03
PRECTOTCORR_SUM,2019,2.0,105.625,109.15,29.75,25.4,77.51,82.18,145.67,68.88,64.28,99.89,145.07,142.34,236.17,1226.29
PRECTOTCORR_SUM,2019,2.0,106.25,108.58,30.56,23.98,67.63,60.58,141.54,63.88,54.58,81.48,149.48,126.85,229.25,1138.39
PRECTOTCORR_SUM,2019,2.0,106.875,137.97,34.64,26.82,81.24,67.91,160.26,81.02,52.67,66.22,168.66,143.13,277.43,1297.97
PRECTOTCORR_SUM,2019,2.0,99.375,276.63,249.86,319.07,227.41,287.9,276.4,123.42,336.31,149.4,557.37,362.2,488.26,3654.23
PRECTOTCORR_SUM,2019,2.5,100.0,223.33,174.05,197.76,186.29,254.64,213.98,105.85,198.81,152.77,445.88,270.05,391.23,2814.64
PRECTOTCORR_SUM,2019,2.5,100.625,222.88,146.78,146.21,218.29,190.13,238.46,101.06,129.08,127.5,398.69,240.04,316.84,2475.96
PRECTOTCORR_SUM,2019,2.5,101.25,175.55,114.99,127.91,222.58,156.95,334.15,122.22,100.98,112.71,407.53,209.05,262.87,2347.49
PRECTOTCORR_SUM,2019,2.5,101.875,123.45,70.44,104.42,166.68,114.59,372.2,121.7,94.18,99.94,293.41,184.45,259.02,2004.48
PRECTOTCORR_SUM,2019,2.5,102.5,130.46,75.9,111.25,178.55,128.68,360.85,124.49,93.12,101.78,321.7,185.29,269.57,2081.64
PRECTOTCORR_SUM,2019,2.5,103.125,109.44,42.58,95.33,141.87,137.19,272.99,121.9,100.88,98.63,228.41,224.73,381.21,1955.16
PRECTOTCORR_SUM,2019,2.5,103.75,116.89,29.52,78.59,139.69,147.27,200.13,113.3,98.28,110.36,188.55,252.32,487.7,1962.6
PRECTOTCORR_SUM,2019,2.5,104.375,125.45,28.07,47.76,132.31,131.56,191.81,91.26,81.63,123.26,169.46,218.24,426.1,1766.91
PRECTOTCORR_SUM,2019,2.5,105.0,124.23,27.91,33.85,121.58,122.05,176.1,83.82,85.56,125.64,151.79,213.45,398.14,1664.12
PRECTOTCORR_SUM,2019,2.5,105.625,106.27,24.86,20.05,65.32,73.91,151.36,70.3,70.34,105.47,138.11,154.17,260.24,1240.4
PRECTOTCORR_SUM,2019,2.5,106.25,96.1,26.43,21.06,58.75,57.53,153.62,69.25,58.9,82.34,143.81,140.49,217.16,1125.44
PRECTOTCORR_SUM,2019,2.5,106.875,120.82,36.2,25.55,75.36,61.8,169.46,83.73,57.8,65.82,158.87,174.25,232.87,1262.53
PRECTOTCORR_SUM,2019,2.5,99.375,202.32,182.83,235.64,156.58,290.79,222.31,112.73,228.85,166.73,450.56,287.43,412.3,2949.07
PRECTOTCORR_SUM,2019,3.0,100.0,209.32,127.5,109.17,134.41,221.09,150.01,85.14,120.98,156.4,330.05,200.08,345.69,2189.84
PRECTOTCORR_SUM,2019,3.0,100.625,239.94,146.32,103.7,215.11,199.74,179.19,91.91,112.22,141.42,387.71,223.94,327.65,2368.85
PRECTOTCORR_SUM,2019,3.0,101.25,196.74,133.3,125.4,248.04,199.55,269.31,122.48,117.09,128.6,475.97,241.85,291.91,2550.24
PRECTOTCORR_SUM,2019,3.0,101.875,142.09,90.35,95.38,188.64,148.71,305.37,119.14,127.85,113.68,332.53,244.34,297.59,2205.67
PRECTOTCORR_SUM,2019,3.0,102.5,149.95,94.95,104.76,198.97,160.68,298.64,122.46,122.3,114.2,364.44,238.94,300.76,2271.05
PRECTOTCORR_SUM,2019,3.0,103.125,114.57,54.45,69.05,140.82,135.51,239.53,109.98,135.45,110.64,208.51,277.08,384.07,1979.66
PRECTOTCORR_SUM,2019,3.0,103.75,114.14,31.65,47.19,122.19,126.86,183.21,92.96,117.25,111.72,145.21,270.37,451.52,1814.27
PRECTOTCORR_SUM,2019,3.0,104.375,122.27,22.81,27.68,103.45,114.38,169.86,82.79,95.98,106.19,134.22,229.15,419.89,1628.67
PRECTOTCORR_SUM,2019,3.0,105.0,124.21,21.12,20.86,89.46,107.9,159.04,76.13,96.52,107.27,125.33,223.21,408.42,1559.47
PRECTOTCORR_SUM,2019,3.0,105.625,98.4,20.74,15.32,50.81,70.24,161.79,73.53,73.67,82.49,128.78,160.24,245.63,1181.64
PRECTOTCORR_SUM,2019,3.0,106.25,88.05,24.25,17.28,45.31,57.09,172.41,73.55,60.71,65.58,134.6,149.43,181.81,1070.07
PRECTOTCORR_SUM,2019,3.0,106.875,107.22,36.09,22.13,58.06,59.25,190.2,86.0,63.46,60.78,149.14,187.3,189.95,1209.58
PRECTOTCORR_SUM,2019,3.0,99.375,130.46,111.94,141.98,84.14,287.44,157.73,98.38,117.36,180.47,331.63,203.9,332.97,2178.4
PRECTOTCORR_SUM,2019,3.5,100.0,205.96,99.5,63.58,115.53,174.84,117.39,65.42,93.54,145.84,273.31,184.95,281.51,1821.37
PRECTOTCORR_SUM,2019,3.5,100.625,228.23,140.94,89.21,221.51,226.88,157.42,89.91,112.1,151.39,437.95,266.5,306.76,2428.8
PRECTOTCORR_SUM,2019,3.5,101.25,194.27,126.21,115.12,247.77,236.73,213.35,112.11,126.36,136.09,497.84,277.69,282.19,2565.73
PRECTOTCORR_SUM,2019,3.5,101.875,159.27,95.13,80.25,196.87,185.0,237.18,106.35,154.89,123.52,338.82,306.17,311.52,2294.97
PRECTOTCORR_SUM,2019,3.5,102.5,157.51,94.17,88.03,200.91,194.04,233.68,108.73,147.09,121.98,363.69,290.31,302.21,2302.35
PRECTOTCORR_SUM,2019,3.5,103.125,123.82,59.17,44.14,138.97,151.41,211.54,95.06,167.58,121.41,184.03,330.94,364.48,1992.55
PRECTOTCORR_SUM,2019,3.5,103.75,107.74,30.85,27.69,110.11,134.05,186.05,85.0,135.38,115.63,128.1,279.66,385.16,1725.42
PRECTOTCORR_SUM,2019,3.5,104.375,111.24,19.32,18.25,84.49,114.58,160.15,85.53,110.93,96.01,123.79,226.43,361.88,1512.6
PRECTOTCORR_SUM,2019,3.5,105.0,113.11,17.41,16.3,75.29,112.08,158.59,83.63,107.3,93.7,125.5,218.9,357.96,1479.77
PRECTOTCORR_SUM,2019,3.5,105.625,87.86,19.3,13.17,45.38,75.32,169.17,84.13,83.0,67.98,127.79,158.54,189.16,1120.8
PRECTOTCORR_SUM,2019,3.5,106.25,81.21,22.4,14.75,39.61,60.89,186.6,81.75,67.45,57.79,132.06,147.04,142.34,1033.89
PRECTOTCORR_SUM,2019,3.5,106.875,98.15,32.26,18.91,46.68,59.91,211.15,92.47,70.24,60.61,146.98,182.26,160.35,1179.97
PRECTOTCORR_SUM,2019,3.5,99.375,101.64,71.64,79.09,48.03,243.52,113.11,83.04,62.88,173.07,241.72,163.44,262.58,1643.76
PRECTOTCORR_SUM,2019,4.0,100.0,160.16,94.23,63.92,123.76,178.55,123.15,66.47,86.23,163.11,288.06,239.09,209.03,1795.76
PRECTOTCORR_SUM,2019,4.0,100.625,180.49,134.27,89.77,220.12,252.73,158.65,90.17,109.24,152.3,472.17,354.88,243.82,2458.61
PRECTOTCORR_SUM,2019,4.0,101.25,173.63,99.9,101.76,221.64,262.36,178.52,95.71,127.51,132.64,473.79,311.7,233.35,2412.51
PRECTOTCORR_SUM,2019,4.0,101.875,190.05,76.72,64.97,175.11,210.27,200.46,85.38,160.26,128.71,309.57,341.05,289.12,2231.67
PRECTOTCORR_SUM,2019,4.0,102.5,169.78,74.37,70.69,179.76,218.34,194.09,88.96,156.55,124.38,330.1,321.78,270.23,2199.03
PRECTOTCORR_SUM,2019,4.0,103.125,168.15,52.65,30.57,125.02,170.7,201.2,80.46,179.32,131.83,166.17,367.86,338.85,2012.78
PRECTOTCORR_SUM,2019,4.0,103.75,116.27,27.66,21.44,93.54,146.8,189.67,90.44,152.26,124.1,133.71,290.78,325.9,1712.57
PRECTOTCORR_SUM,2019,4.0,104.375,103.9,17.9,15.6,75.24,122.59,162.17,97.5,126.74,102.47,135.0,219.25,286.73,1465.09
PRECTOTCORR_SUM,2019,4.0,105.0,102.48,17.59,14.42,71.58,120.23,157.06,96.12,123.89,99.04,137.05,214.8,263.16,1417.42
PRECTOTCORR_SUM,2019,4.0,105.625,84.86,18.82,12.17,46.12,81.26,172.89,98.45,99.51,73.93,135.45,153.61,138.35,1115.42
PRECTOTCORR_SUM,2019,4.0,106.25,80.85,20.37,13.93,41.2,63.35,194.54,94.07,80.62,64.7,138.43,140.42,116.92,1049.4
PRECTOTCORR_SUM,2019,4.0,106.875,97.39,28.55,18.04,45.57,59.34,225.94,103.02,77.17,68.49,151.52,173.16,141.54,1189.73
PRECTOTCORR_SUM,2019,4.0,99.375,83.09,53.98,53.03,46.99,159.81,93.14,50.56,61.45,157.03,145.78,167.59,151.01,1223.46
PRECTOTCORR_SUM,2019,4.5,100.0,99.85,96.07,66.98,140.48,217.03,147.73,78.45,93.82,173.91,335.43,253.06,176.27,1879.08
PRECTOTCORR_SUM,2019,4.5,100.625,127.29,133.28,90.86,228.16,300.6,178.61,95.84,114.92,155.12,513.15,374.28,196.62,2508.73
PRECTOTCORR_SUM,2019,4.5,101.25,160.59,80.6,90.6,194.68,274.68,168.26,85.49,129.63,132.74,433.81,337.47,191.58,2280.13
PRECTOTCORR_SUM,2019,4.5,101.875,242.04,53.38,56.81,136.03,220.34,195.68,67.3,152.18,142.35,272.86,369.16,263.92,2172.05
PRECTOTCORR_SUM,2019,4.5,102.5,205.64,54.7,59.66,144.66,224.38,186.07,73.59,153.41,136.21,287.63,353.02,242.76,2121.73
PRECTOTCORR_SUM,2019,4.5,103.125,249.06,41.54,29.49,101.52,184.89,206.01,66.34,169.75,152.08,162.66,401.28,319.91,2084.53
PRECTOTCORR_SUM,2019,4.5,103.75,151.96,25.62,20.21,83.91,156.01,186.75,87.41,158.69,147.91,144.85,328.49,276.78,1768.59
PRECTOTCORR_SUM,2019,4.5,104.375,111.37,17.79,14.08,70.81,126.77,164.21,102.26,141.81,122.92,146.74,237.44,213.42,1469.62
PRECTOTCORR_SUM,2019,4.5,105.0,115.08,18.14,13.43,69.15,124.32,157.94,98.54,137.23,124.54,147.34,241.31,191.52,1438.54
PRECTOTCORR_SUM,2019,4.5,105.625,92.18,17.55,11.23,47.1,82.7,181.73,109.81,117.1,90.88,143.55,161.79,112.37,1167.99
PRECTOTCORR_SUM,2019,4.5,106.25,86.97,18.42,13.19,43.27,62.12,205.46,107.14,95.91,79.16,143.39,144.82,105.27,1105.12
PRECTOTCORR_SUM,2019,4.5,106.875,106.31,26.51,17.57,47.67,56.22,233.83,114.97,84.15,81.67,150.71,169.21,128.6,1217.42
PRECTOTCORR_SUM,2019,4.5,99.375,56.71,32.85,49.74,52.26,133.59,108.91,60.13,69.49,155.6,161.6,161.04,142.17,1184.09
PRECTOTCORR_SUM,2019,5.0,100.0,56.92,81.0,84.82,183.08,297.36,185.57,114.13,157.09,184.34,399.98,240.17,136.03,2120.49
PRECTOTCORR_SUM,2019,5.0,100.625,91.57,94.45,85.59,220.07,325.07,165.91,105.99,143.15,177.34,435.78,302.74,145.23,2292.89
PRECTOTCORR_SUM,2019,5.0,101.25,150.98,62.11,71.64,149.79,246.21,163.98,88.21,141.06,161.39,337.09,361.73,176.96,2111.15
PRECTOTCORR_SUM,2019,5.0,101.875,255.43,42.3,50.51,93.71,200.88,204.1,66.73,152.32,173.73,234.91,433.0,260.23,2167.85
PRECTOTCORR_SUM,2019,5.0,102.5,230.18,44.17,48.01,97.25,198.32,195.64,72.29,154.82,172.79,234.41,417.57,244.27,2109.72
PRECTOTCORR_SUM,2019,5.0,103.125,293.35,36.21,32.73,75.26,179.98,217.35,58.01,156.46,193.38,163.79,467.7,313.04,2187.26
PRECTOTCORR_SUM,2019,5.0,103.75,199.87,26.51,22.33,74.62,160.48,194.93,70.24,151.88,208.96,149.89,415.36,257.92,1932.99
PRECTOTCORR_SUM,2019,5.0,104.375,139.86,17.96,14.22,65.71,129.89,174.23,93.98,148.92,167.6,146.75,295.22,180.07,1574.41
PRECTOTCORR_SUM,2019,5.0,105.0,151.09,19.06,14.17,63.14,126.78,170.57,87.03,139.29,175.5,145.48,300.55,168.18,1560.84
PRECTOTCORR_SUM,2019,5.0,105.625,97.23,14.76,10.57,45.42,82.91,207.55,117.02,133.81,118.62,141.35,186.53,108.76,1264.53
PRECTOTCORR_SUM,2019,5.0,106.25,86.39,15.28,11.96,43.13,62.17,237.41,118.2,110.64,100.51,137.95,163.98,106.68,1194.3
PRECTOTCORR_SUM,2019,5.0,106.875,106.45,22.47,15.36,47.66,55.35,245.46,124.22,91.35,99.22,137.58,178.3,128.71,1252.13
PRECTOTCORR_SUM,2019,5.0,99.375,41.2,29.51,66.45,92.87,184.41,197.09,115.24,170.07,177.44,253.99,207.06,131.95,1667.28
PRECTOTCORR_SUM,2019,5.5,100.0,34.2,55.3,104.83,212.73,293.3,258.47,155.44,242.97,193.21,426.86,227.86,68.36,2273.53
PRECTOTCORR_SUM,2019,5.5,100.625,77.41,64.45,78.95,207.91,290.0,182.15,133.44,187.95,197.89,388.29,278.61,94.7,2181.75
PRECTOTCORR_SUM,2019,5.5,101.25,148.74,49.51,45.16,100.41,202.25,172.23,105.01,164.53,203.33,258.76,401.18,170.29,2021.4
PRECTOTCORR_SUM,2019,5.5,101.875,221.97,37.7,38.46,60.69,175.7,215.37,74.6,177.43,200.1,188.0,492.04,255.92,2137.98
PRECTOTCORR_SUM,2019,5.5,102.5,222.53,40.46,33.22,57.19,166.38,206.87,81.19,171.13,213.4,191.67,487.0,247.49,2118.53
PRECTOTCORR_SUM,2019,5.5,103.125,266.81,35.13,31.92,57.28,166.98,235.55,56.58,158.55,232.71,154.69,515.81,299.62,2211.63
PRECTOTCORR_SUM,2019,5.5,103.75,224.51,26.54,24.17,60.52,158.81,222.88,52.35,140.42,264.03,144.94,469.23,250.6,2039.0
PRECTOTCORR_SUM,2019,5.5,104.375,167.53,17.57,15.53,55.31,130.15,195.26,80.66,147.54,211.29,138.21,339.39,173.34,1671.78
PRECTOTCORR_SUM,2019,5.5,105.0,173.88,17.57,15.22,50.53,127.64,197.0,77.69,141.0,203.72,135.3,332.83,169.01,1641.39
PRECTOTCORR_SUM,2019,5.5,105.625,91.83,11.21,10.29,40.92,82.72,249.0,122.59,149.79,141.64,136.03,199.2,105.89,1341.11
PRECTOTCORR_SUM,2019,5.5,106.25,82.29,11.63,10.92,40.11,64.37,291.27,125.83,127.83,118.18,134.55,176.99,101.66,1285.63
PRECTOTCORR_SUM,2019,5.5,106.875,98.02,17.4,12.97,42.89,58.04,268.77,130.14,105.07,111.44,128.79,190.85,121.67,1286.05
PRECTOTCORR_SUM,2019,5.5,99.375,26.94,20.59,81.86,122.43,235.16,341.76,160.02,273.37,184.72,281.03,197.9,58.6,1984.38
PRECTOTCORR_SUM,2019,6.0,100.0,38.63,20.9,71.56,218.67,249.37,237.31,157.62,255.98,191.3,319.98,199.92,42.44,2003.68
PRECTOTCORR_SUM,2019,6.0,100.625,95.18,46.0,49.01,181.96,247.37,175.95,154.28,207.03,194.22,330.28,272.81,72.92,2027.01
PRECTOTCORR_SUM,2019,6.0,101.25,169.21,45.78,24.39,70.86,180.47,176.55,123.32,174.99,218.79,232.61,410.9,154.0,1981.87
PRECTOTCORR_SUM,2019,6.0,101.875,217.59,32.83,30.17,52.56,195.24,232.95,85.91,220.24,191.58,154.28,462.49,239.38,2115.22
PRECTOTCORR_SUM,2019,6.0,102.5,212.17,35.39,23.38,44.01,167.06,208.68,93.16,183.08,216.11,163.11,460.22,219.51,2025.88
PRECTOTCORR_SUM,2019,6.0,103.125,250.59,27.11,29.29,49.08,170.48,256.49,63.36,166.29,217.08,144.86,443.89,260.0,2078.52
